Timestamp,Symbol,Side,Price,Quantity
1970-01-01 01:00:00 +0100 BST,BTCUSDT,SELL,118815.67,0.0008208177328065607
1970-01-01 01:00:00 +0100 BST,BTCUSDT,BUY,119094.09,0.0008270878005785629
1970-01-01 01:00:00 +0100 BST,BTCUSDT,SELL,118500,0.0008229219938430832
1970-01-01 01:00:00 +0100 BST,BTCUSDT,BUY,119105.43,0.0008269263528380647
1970-01-01 01:00:00 +0100 BST,BTCUSDT,SELL,137353.99,0.0007098920435058225
1970-01-01 01:00:00 +0100 BST,BTCUSDT,BUY,138319.03,0.000711988579526809
1970-01-01 01:00:00 +0100 BST,BTCUSDT,SELL,138400,0.0007044563149878167
1970-01-01 01:00:00 +0100 BST,BTCUSDT,BUY,139910,0.0007038218964638479
1970-01-01 01:00:00 +0100 BST,BTCUSDT,SELL,152100,0.0006409401993354003
1970-01-01 01:00:00 +0100 BST,BTCUSDT,BUY,154184.64,0.0006385971674098246
1970-01-01 01:00:00 +0100 BST,BTCUSDT,SELL,146501.01,0.0006653691713011568
1970-01-01 01:00:00 +0100 BST,BTCUSDT,BUY,152350.07,0.0006462224019632371
1970-01-01 01:00:00 +0100 BST,BTCUSDT,SELL,151897.47,0.0006416664338972903
1970-01-01 01:00:00 +0100 BST,BTCUSDT,BUY,152996.6,0.0006434272589838588
1970-01-01 01:00:00 +0100 BST,BTCUSDT,SELL,151921.72,0.0006414998536228483
1970-01-01 01:00:00 +0100 BST,BTCUSDT,BUY,148650,0.0006621751682041888
1970-01-01 01:00:00 +0100 BST,BTCUSDT,SELL,148982.79,0.0006540890754295655
1970-01-01 01:00:00 +0100 BST,BTCUSDT,BUY,143080.01,0.0006878843209451643
1970-01-01 01:00:00 +0100 BST,BTCUSDT,SELL,142984.12,0.0006814621831045331
1970-01-01 01:00:00 +0100 BST,BTCUSDT,BUY,140252.32,0.0007016828903088758
1970-01-01 01:00:00 +0100 BST,BTCUSDT,SELL,137976.08,0.0007061262121479615
1970-01-01 01:00:00 +0100 BST,BTCUSDT,BUY,133464.99,0.000737293068427895
1970-01-01 01:00:00 +0100 BST,BTCUSDT,SELL,130902.43,0.000744209132594027
1970-01-01 01:00:00 +0100 BST,BTCUSDT,BUY,134499.99,0.0007315463125580742
1970-01-01 01:00:00 +0100 BST,BTCUSDT,SELL,124050,0.000785240161276597
1970-01-01 01:00:00 +0100 BST,BTCUSDT,BUY,122800,0.0008011655735050934
1970-01-01 01:00:00 +0100 BST,BTCUSDT,SELL,123000,0.0007918642366029369
1970-01-01 01:00:00 +0100 BST,BTCUSDT,BUY,121900,0.0008069999517078166
1970-01-01 01:00:00 +0100 BST,BTCUSDT,SELL,120550,0.0008078769072754128
1970-01-01 01:00:00 +0100 BST,BTCUSDT,BUY,120459.34,0.0008165697801745512
1970-01-01 01:00:00 +0100 BST,BTCUSDT,SELL,120801,0.0008061176829325405
1970-01-01 01:00:00 +0100 BST,BTCUSDT,BUY,120999.97,0.0008128400398619367
1970-01-01 01:00:00 +0100 BST,BTCUSDT,SELL,122642.39,0.0007939349863755283
1970-01-01 01:00:00 +0100 BST,BTCUSDT,BUY,122582.92,0.0008022633583540787
1970-01-01 01:00:00 +0100 BST,BTCUSDT,SELL,122375,0.0007955901714017476
1970-01-01 01:00:00 +0100 BST,BTCUSDT,BUY,122100,0.0008053558615687285
1970-01-01 01:00:00 +0100 BST,BTCUSDT,SELL,122168.7,0.0007968539502390247
1970-01-01 01:00:00 +0100 BST,BTCUSDT,BUY,123100.02,0.0007987335607457414
1970-01-01 01:00:00 +0100 BST,BTCUSDT,SELL,121996.36,0.0007978998400398771
1970-01-01 01:00:00 +0100 BST,BTCUSDT,BUY,121611.26,0.0008084307726993515
1970-01-01 01:00:00 +0100 BST,BTCUSDT,SELL,121732.38,0.0007995501446848762
1970-01-01 01:00:00 +0100 BST,BTCUSDT,BUY,123647,0.0007950411531396044
1970-01-01 01:00:00 +0100 BST,BTCUSDT,SELL,121127.4,0.0008034632042595659
1970-01-01 01:00:00 +0100 BST,BTCUSDT,BUY,122984.4,0.0007992446441736223
1970-01-01 01:00:00 +0100 BST,BTCUSDT,SELL,124570.01,0.0007811806131085432
1970-01-01 01:00:00 +0100 BST,BTCUSDT,BUY,125859.99,0.0007809057791487567
1970-01-01 01:00:00 +0100 BST,BTCUSDT,SELL,126300,0.0007704033699054527
1970-01-01 01:00:00 +0100 BST,BTCUSDT,BUY,126494.11,0.0007769133683398323
1970-01-01 01:00:00 +0100 BST,BTCUSDT,SELL,132832.39,0.0007324434606988309
1970-01-01 01:00:00 +0100 BST,BTCUSDT,BUY,130832.14,0.0007510779658480076
1970-01-01 01:00:00 +0100 BST,BTCUSDT,SELL,131999.95,0.0007369888110029917
1970-01-01 01:00:00 +0100 BST,BTCUSDT,BUY,131827.01,0.0007453352015264845
1970-01-01 01:00:00 +0100 BST,BTCUSDT,SELL,137759.95,0.0007061033192472416
1970-01-01 01:00:00 +0100 BST,BTCUSDT,BUY,138500,0.0007093536861651797
1970-01-01 01:00:00 +0100 BST,BTCUSDT,SELL,137499.99,0.0007073675472888298
1970-01-01 01:00:00 +0100 BST,BTCUSDT,BUY,125452,0.0007830537654666647
1970-01-01 01:00:00 +0100 BST,BTCUSDT,SELL,121899,0.0007978187218555589
1970-01-01 01:00:00 +0100 BST,BTCUSDT,BUY,124978.74,0.0007859403720922893
1970-01-01 01:00:00 +0100 BST,BTCUSDT,SELL,124546.99,0.0007807782351466963
1970-01-01 01:00:00 +0100 BST,BTCUSDT,BUY,125359.45,0.0007834751575209013
1970-01-01 01:00:00 +0100 BST,BTCUSDT,SELL,122305.14,0.0007950103706772153
1970-01-01 01:00:00 +0100 BST,BTCUSDT,BUY,124600,0.0007881716952969503
1970-01-01 01:00:00 +0100 BST,BTCUSDT,SELL,123976.94,0.0007842114130390701
1970-01-01 01:00:00 +0100 BST,BTCUSDT,BUY,124500,0.0007887258844552338
1970-01-01 01:00:00 +0100 BST,BTCUSDT,SELL,123111.89,0.0007896427297845061
1970-01-01 01:00:00 +0100 BST,BTCUSDT,BUY,123900,0.0007924661257257074
1970-01-01 01:00:00 +0100 BST,BTCUSDT,SELL,120300.93,0.0008080127680446111
1970-01-01 01:00:00 +0100 BST,BTCUSDT,BUY,119958.23,0.0008184243325540684
1970-01-01 01:00:00 +0100 BST,BTCUSDT,SELL,118750,0.000818483932453863
1970-01-01 01:00:00 +0100 BST,BTCUSDT,BUY,122298,0.0008026861980464536
1970-01-01 01:00:00 +0100 BST,BTCUSDT,SELL,123572.45,0.0007864637100114009
1970-01-01 01:00:00 +0100 BST,BTCUSDT,BUY,120863.71,0.0008121304563381376
1970-01-01 01:00:00 +0100 BST,BTCUSDT,SELL,119024.12,0.0008164356010987532
1970-01-01 01:00:00 +0100 BST,BTCUSDT,BUY,120129.25,0.0008170140431828605
1970-01-01 01:00:00 +0100 BST,BTCUSDT,SELL,120200.07,0.0008083673445826977
1970-01-01 01:00:00 +0100 BST,BTCUSDT,BUY,120990.8,0.000811115138660129
1970-01-01 01:00:00 +0100 BST,BTCUSDT,SELL,122499.95,0.0007931113018692166
1970-01-01 01:00:00 +0100 BST,BTCUSDT,BUY,121500,0.0008076350269271447
1970-01-01 01:00:00 +0100 BST,BTCUSDT,SELL,121005.11,0.0008028287335463073
1970-01-01 01:00:00 +0100 BST,BTCUSDT,BUY,122321.66,0.0008021297536844326
1970-01-01 01:00:00 +0100 BST,BTCUSDT,SELL,121130.66,0.0008019164146881573
1970-01-01 01:00:00 +0100 BST,BTCUSDT,BUY,121650,0.0008064778563236358
1970-01-01 01:00:00 +0100 BST,BTCUSDT,SELL,124281.29,0.0007815090341398338
1970-01-01 01:00:00 +0100 BST,BTCUSDT,BUY,123995.98,0.0007911403290546042
1970-01-01 01:00:00 +0100 BST,BTCUSDT,SELL,126399,0.000768338659439249
1970-01-01 01:00:00 +0100 BST,BTCUSDT,BUY,126839,0.0007733300530326339
1970-01-01 01:00:00 +0100 BST,BTCUSDT,SELL,125500,0.0007737651513198421
1970-01-01 01:00:00 +0100 BST,BTCUSDT,BUY,125353.01,0.0007824191996310785
1970-01-01 01:00:00 +0100 BST,BTCUSDT,SELL,125986.99,0.0007706971627625288
1970-01-01 01:00:00 +0100 BST,BTCUSDT,BUY,119799.99,0.000818604357941691
1970-01-01 01:00:00 +0100 BST,BTCUSDT,SELL,120285,0.0008071505670400905
1970-01-01 01:00:00 +0100 BST,BTCUSDT,BUY,136201.33,0.0007199561635409983
1970-01-01 01:00:00 +0100 BST,BTCUSDT,SELL,118511.55,0.000819147139209821
1970-01-01 01:00:00 +0100 BST,BTCUSDT,BUY,120087.07,0.0008164840820687846
1970-01-01 01:00:00 +0100 BST,BTCUSDT,SELL,119500,0.0008122902870803941
1970-01-01 01:00:00 +0100 BST,BTCUSDT,BUY,119500,0.0008204131899511979
1970-01-01 01:00:00 +0100 BST,BTCUSDT,SELL,120325,0.0008066402030930933
1970-01-01 01:00:00 +0100 BST,BTCUSDT,BUY,120561.83,0.0008131062066787492
1970-01-01 01:00:00 +0100 BST,BTCUSDT,SELL,121100,0.0008013978244337964
1970-01-01 01:00:00 +0100 BST,BTCUSDT,BUY,122541.86,0.0007998880489028163
1970-01-01 01:00:00 +0100 BST,BTCUSDT,SELL,121999.99,0.0007954063898798586
1970-01-01 01:00:00 +0100 BST,BTCUSDT,BUY,122999,0.0007968354809989644
1970-01-01 01:00:00 +0100 BST,BTCUSDT,SELL,122301.07,0.0007933689186375697
1970-01-01 01:00:00 +0100 BST,BTCUSDT,BUY,122301.07,0.0008013026078239453
1970-01-01 01:00:00 +0100 BST,BTCUSDT,SELL,122410,0.0007925836505788113
1970-01-01 01:00:00 +0100 BST,BTCUSDT,BUY,122410,0.0008005094870845995
1970-01-01 01:00:00 +0100 BST,BTCUSDT,SELL,122301.09,0.0007932101230731921
1970-01-01 01:00:00 +0100 BST,BTCUSDT,BUY,122400.02,0.000800494699897879
1970-01-01 01:00:00 +0100 BST,BTCUSDT,SELL,122003.01,0.0007950685938373198
1970-01-01 01:00:00 +0100 BST,BTCUSDT,BUY,123002.93,0.0007964913455367825
1970-01-01 01:00:00 +0100 BST,BTCUSDT,SELL,123160,0.0007875207983798311
1970-01-01 01:00:00 +0100 BST,BTCUSDT,BUY,124100,0.0007893712501510443
1970-01-01 01:00:00 +0100 BST,BTCUSDT,SELL,124213.32,0.0007807645945081184
1970-01-01 01:00:00 +0100 BST,BTCUSDT,BUY,124170.02,0.0007888472277489384
1970-01-01 01:00:00 +0100 BST,BTCUSDT,SELL,123485.87,0.0007852855090713208
1970-01-01 01:00:00 +0100 BST,BTCUSDT,BUY,123750,0.0007914455024559644
1970-01-01 01:00:00 +0100 BST,BTCUSDT,SELL,123741.17,0.0007835869591311958
1970-01-01 01:00:00 +0100 BST,BTCUSDT,BUY,123100,0.0007955449779921422
1970-01-01 01:00:00 +0100 BST,BTCUSDT,SELL,123895.99,0.0007825295308017989
1970-01-01 01:00:00 +0100 BST,BTCUSDT,BUY,123102,0.0007954524998144109
1970-01-01 01:00:00 +0100 BST,BTCUSDT,SELL,123898,0.0007824385841242965
1970-01-01 01:00:00 +0100 BST,BTCUSDT,BUY,123695.82,0.0007915546495652835
1970-01-01 01:00:00 +0100 BST,BTCUSDT,SELL,125799,0.0007705377740543445
1970-01-01 01:00:00 +0100 BST,BTCUSDT,BUY,125994.39,0.0007770362652864553
1970-01-01 01:00:00 +0100 BST,BTCUSDT,SELL,126897.07,0.0007637937436232267
1970-01-01 01:00:00 +0100 BST,BTCUSDT,BUY,128297.99,0.0007630082126120592
1970-01-01 01:00:00 +0100 BST,BTCUSDT,SELL,126512.63,0.0007660381088536666
1970-01-01 01:00:00 +0100 BST,BTCUSDT,BUY,126900,0.0007713367280505649
1970-01-01 01:00:00 +0100 BST,BTCUSDT,SELL,127249.12,0.0007615282878319357
1970-01-01 01:00:00 +0100 BST,BTCUSDT,BUY,125960,0.0007770152629925194
1970-01-01 01:00:00 +0100 BST,BTCUSDT,SELL,126453.47,0.0007662432205401113
1970-01-01 01:00:00 +0100 BST,BTCUSDT,BUY,127351,0.0007684514078592637
1970-01-01 01:00:00 +0100 BST,BTCUSDT,SELL,127065.96,0.0007624734798356871
1970-01-01 01:00:00 +0100 BST,BTCUSDT,BUY,127500.11,0.0007674759569757301
1970-01-01 01:00:00 +0100 BST,BTCUSDT,SELL,127000,0.000762793198798372
1970-01-01 01:00:00 +0100 BST,BTCUSDT,BUY,127559.04,0.0007670446846406745
1970-01-01 01:00:00 +0100 BST,BTCUSDT,SELL,127402,0.0007603102680787469
1970-01-01 01:00:00 +0100 BST,BTCUSDT,BUY,127586.95,0.0007668002037944021
1970-01-01 01:00:00 +0100 BST,BTCUSDT,SELL,128788.08,0.0007520522261756765
1970-01-01 01:00:00 +0100 BST,BTCUSDT,BUY,128000,0.0007642493429029691
1970-01-01 01:00:00 +0100 BST,BTCUSDT,SELL,128650,0.0007527841176266166
1970-01-01 01:00:00 +0100 BST,BTCUSDT,BUY,128853,0.0007591141339354992
1970-01-01 01:00:00 +0100 BST,BTCUSDT,SELL,127899.99,0.0007571227500877128
1970-01-01 01:00:00 +0100 BST,BTCUSDT,BUY,113252,0.0008635993367590938
1970-01-01 01:00:00 +0100 BST,BTCUSDT,SELL,112199.98,0.0008629797310638957
1970-01-01 01:00:00 +0100 BST,BTCUSDT,BUY,112739,0.0008674422484804036
1970-01-01 01:00:00 +0100 BST,BTCUSDT,SELL,111021.01,0.0008720567929882633
1970-01-01 01:00:00 +0100 BST,BTCUSDT,BUY,88197.89,0.0011086976365791412
1970-01-01 01:00:00 +0100 BST,BTCUSDT,SELL,83900,0.0011538372380491587
1970-01-01 01:00:00 +0100 BST,BTCUSDT,BUY,85802.95,0.0011395297447820579
1970-01-01 01:00:00 +0100 BST,BTCUSDT,SELL,77759.05,0.0012448359847232855
1970-01-01 01:00:00 +0100 BST,BTCUSDT,BUY,80900,0.0012084701633334506
1970-01-01 01:00:00 +0100 BST,BTCUSDT,SELL,77843.33,0.0012433638675470257
1970-01-01 01:00:00 +0100 BST,BTCUSDT,BUY,78450,0.0012460861655838723
1970-01-01 01:00:00 +0100 BST,BTCUSDT,SELL,87006.32,0.0011123089115038338
1970-01-01 01:00:00 +0100 BST,BTCUSDT,BUY,86741.76,0.0011268584375517144
1970-01-01 01:00:00 +0100 BST,BTCUSDT,SELL,82000,0.0011801003329590847
1970-01-01 01:00:00 +0100 BST,BTCUSDT,BUY,85599.98,0.0011417749113454396
1970-01-01 01:00:00 +0100 BST,BTCUSDT,SELL,84945.83,0.001139061805387206
1970-01-01 01:00:00 +0100 BST,BTCUSDT,BUY,80574.06,0.001212873423341381
1970-01-01 01:00:00 +0100 BST,BTCUSDT,SELL,78924.12,0.001225846732594126
1970-01-01 01:00:00 +0100 BST,BTCUSDT,BUY,78583.54,0.001243471131118748
1970-01-01 01:00:00 +0100 BST,BTCUSDT,SELL,73249.72,0.0013206767170905803
1970-01-01 01:00:00 +0100 BST,BTCUSDT,BUY,70308.02,0.0013896934053153288
1970-01-01 01:00:00 +0100 BST,BTCUSDT,SELL,69313.2,0.0013955426357090779
1970-01-01 01:00:00 +0100 BST,BTCUSDT,BUY,70000,0.0013956688725086396
1970-01-01 01:00:00 +0100 BST,BTCUSDT,SELL,71115,0.0013600485532566792
1970-01-01 01:00:00 +0100 BST,BTCUSDT,BUY,70427.93,0.0013870498734450557
1970-01-01 01:00:00 +0100 BST,BTCUSDT,SELL,69000,0.0014015968243414818
1970-01-01 01:00:00 +0100 BST,BTCUSDT,BUY,66196.94,0.0014755558593547958
1970-01-01 01:00:00 +0100 BST,BTCUSDT,SELL,64692.93,0.0014947616356451054
1970-01-01 01:00:00 +0100 BST,BTCUSDT,BUY,68985.88,0.0014157609493433878
1970-01-01 01:00:00 +0100 BST,BTCUSDT,SELL,75899.95,0.0012739249473878197
1970-01-01 01:00:00 +0100 BST,BTCUSDT,BUY,80900.96,0.0012071271862360226
1970-01-01 01:00:00 +0100 BST,BTCUSDT,SELL,80372,0.00120292105119329
1970-01-01 01:00:00 +0100 BST,BTCUSDT,BUY,78600.01,0.0012423405853736176
1970-01-01 01:00:00 +0100 BST,BTCUSDT,SELL,84000,0.0011508512215408864
1970-01-01 01:00:00 +0100 BST,BTCUSDT,BUY,84099.99,0.0011609777555922278
1970-01-01 01:00:00 +0100 BST,BTCUSDT,SELL,82296.98,0.0011745489987503006
1970-01-01 01:00:00 +0100 BST,BTCUSDT,BUY,78999.95,0.0012358039949868988
1970-01-01 01:00:00 +0100 BST,BTCUSDT,SELL,77567.89,0.001246033239728805
1970-01-01 01:00:00 +0100 BST,BTCUSDT,BUY,77204.9,0.0012644105616144035
1970-01-01 01:00:00 +0100 BST,BTCUSDT,SELL,75004.44,0.0012884904421484916
1970-01-01 01:00:00 +0100 BST,BTCUSDT,BUY,73400,0.0013298219223336107
1970-01-01 01:00:00 +0100 BST,BTCUSDT,SELL,74603,0.0012952942885446179
1970-01-01 01:00:00 +0100 BST,BTCUSDT,BUY,74275.8,0.001314010326464031
1970-01-01 01:00:00 +0100 BST,BTCUSDT,SELL,73605,0.0013127257186918457
1970-01-01 01:00:00 +0100 BST,BTCUSDT,BUY,74143.96,0.0013162152155017943
1970-01-01 01:00:00 +0100 BST,BTCUSDT,SELL,74289.86,0.0013004939598305998
1970-01-01 01:00:00 +0100 BST,BTCUSDT,BUY,73917.43,0.001320116910838587
1970-01-01 01:00:00 +0100 BST,BTCUSDT,SELL,73345.99,0.0013170979470757734
1970-01-01 01:00:00 +0100 BST,BTCUSDT,BUY,73900,0.0013202962298212804
1970-01-01 01:00:00 +0100 BST,BTCUSDT,SELL,73400.03,0.0013159966347419025
1970-01-01 01:00:00 +0100 BST,BTCUSDT,BUY,74515.42,0.0013092610146283044
1970-01-01 01:00:00 +0100 BST,BTCUSDT,SELL,74394.95,0.0012982673293107623
1970-01-01 01:00:00 +0100 BST,BTCUSDT,BUY,78497.07,0.0012427263639421795
1970-01-01 01:00:00 +0100 BST,BTCUSDT,SELL,77202.01,0.001250937308463894
1970-01-01 01:00:00 +0100 BST,BTCUSDT,BUY,78300,0.0012457295446152829
1970-01-01 01:00:00 +0100 BST,BTCUSDT,SELL,77200,0.0012508447812168766
1970-01-01 01:00:00 +0100 BST,BTCUSDT,BUY,70635.7,0.0013807588695382408
1970-01-01 01:00:00 +0100 BST,BTCUSDT,SELL,70202.01,0.0013753959550194057
1970-01-01 01:00:00 +0100 BST,BTCUSDT,BUY,70252.48,0.0013881519370435634
1970-01-01 01:00:00 +0100 BST,BTCUSDT,SELL,70217.24,0.0013749601242112773
1970-01-01 01:00:00 +0100 BST,BTCUSDT,BUY,70109.95,0.001390834882673498
1970-01-01 01:00:00 +0100 BST,BTCUSDT,SELL,70080.69,0.0013775014264509932
1970-01-01 01:00:00 +0100 BST,BTCUSDT,BUY,70117.62,0.0013905436742731223
1970-01-01 01:00:00 +0100 BST,BTCUSDT,SELL,69392.91,0.0013910152610205522
1970-01-01 01:00:00 +0100 BST,BTCUSDT,BUY,68226.39,0.0014289465232557657
1970-01-01 01:00:00 +0100 BST,BTCUSDT,SELL,68030.62,0.0014187279809730385
1970-01-01 01:00:00 +0100 BST,BTCUSDT,BUY,69160.5,0.0014095056224074935
1970-01-01 01:00:00 +0100 BST,BTCUSDT,SELL,69108,0.0013964706323801631
1970-01-01 01:00:00 +0100 BST,BTCUSDT,BUY,69796.99,0.0013965124482753996
1970-01-01 01:00:00 +0100 BST,BTCUSDT,SELL,68696.58,0.001404693533990805
1970-01-01 01:00:00 +0100 BST,BTCUSDT,BUY,68230,0.0014284423003167943
1970-01-01 01:00:00 +0100 BST,BTCUSDT,SELL,68309.88,0.0014125041936702087
1970-01-01 01:00:00 +0100 BST,BTCUSDT,BUY,69345.51,0.0014053234576946628
1970-01-01 01:00:00 +0100 BST,BTCUSDT,SELL,68794.66,0.0014024103494357236
1970-01-01 01:00:00 +0100 BST,BTCUSDT,BUY,67781.04,0.0014376162803287015
1970-01-01 01:00:00 +0100 BST,BTCUSDT,SELL,67300,0.001433413006472434
1970-01-01 01:00:00 +0100 BST,BTCUSDT,BUY,67996.89,0.0014329093917229269
1970-01-01 01:00:00 +0100 BST,BTCUSDT,SELL,68444,0.0014093134309225242
1970-01-01 01:00:00 +0100 BST,BTCUSDT,BUY,65034.91,0.0014980206622984772
1970-01-01 01:00:00 +0100 BST,BTCUSDT,SELL,65006.12,0.00148369726667604
1970-01-01 01:00:00 +0100 BST,BTCUSDT,BUY,65834.88,0.0014796699954010212
1970-01-01 01:00:00 +0100 BST,BTCUSDT,SELL,65505.09,0.0014722483034670822
1970-01-01 01:00:00 +0100 BST,BTCUSDT,BUY,66223.44,0.001470841067712099
1970-01-01 01:00:00 +0100 BST,BTCUSDT,SELL,65591.06,0.0014701716002942543
1970-01-01 01:00:00 +0100 BST,BTCUSDT,BUY,65257.3,0.0014924677358954233
1970-01-01 01:00:00 +0100 BST,BTCUSDT,SELL,65260.01,0.0014774817017930572
1970-01-01 01:00:00 +0100 BST,BTCUSDT,BUY,64119.06,0.0015188100907931313
1970-01-01 01:00:00 +0100 BST,BTCUSDT,SELL,64242.21,0.0015007396007511032
1970-01-01 01:00:00 +0100 BST,BTCUSDT,BUY,64877.76,0.0015008985648184558
1970-01-01 01:00:00 +0100 BST,BTCUSDT,SELL,68489.99,0.0014075222890806355
1970-01-01 01:00:00 +0100 BST,BTCUSDT,BUY,68000.01,0.001431840956772638
1970-01-01 01:00:00 +0100 BST,BTCUSDT,SELL,67903.12,0.0014195451900466353
1970-01-01 01:00:00 +0100 BST,BTCUSDT,BUY,68301.99,0.001425367882531842
1970-01-01 01:00:00 +0100 BST,BTCUSDT,SELL,67811.08,0.0014213297919812063
1970-01-01 01:00:00 +0100 BST,BTCUSDT,BUY,68515.05,0.0014207933485084687
1970-01-01 01:00:00 +0100 BST,BTCUSDT,SELL,68200,0.0014130831384105262
1970-01-01 01:00:00 +0100 BST,BTCUSDT,BUY,68084,0.001429645625110068
1970-01-01 01:00:00 +0100 BST,BTCUSDT,SELL,68208.01,0.0014127759014314293
1970-01-01 01:00:00 +0100 BST,BTCUSDT,BUY,67707.35,0.001437454857422715
1970-01-01 01:00:00 +0100 BST,BTCUSDT,SELL,68600,0.0014045626319141788
1970-01-01 01:00:00 +0100 BST,BTCUSDT,BUY,69991.88,0.001390397379164637
1970-01-01 01:00:00 +0100 BST,BTCUSDT,SELL,73145.68,0.0013171435585759507
1970-01-01 01:00:00 +0100 BST,BTCUSDT,BUY,73797.97,0.0013185565248224893
1970-01-01 01:00:00 +0100 BST,BTCUSDT,SELL,74293.38,0.0012966663639954565
1970-01-01 01:00:00 +0100 BST,BTCUSDT,BUY,73553.12,0.001322813555463971
1970-01-01 01:00:00 +0100 BST,BTCUSDT,SELL,76095.04,0.0012658393180533375
1970-01-01 01:00:00 +0100 BST,BTCUSDT,BUY,76300,0.0012750633614187397
1970-01-01 01:00:00 +0100 BST,BTCUSDT,SELL,70899.21,0.001358470159702588
1970-01-01 01:00:00 +0100 BST,BTCUSDT,BUY,72260.05,0.0013462155885970491
1970-01-01 01:00:00 +0100 BST,BTCUSDT,SELL,70800,0.0013602377074205393
1970-01-01 01:00:00 +0100 BST,BTCUSDT,BUY,71181.59,0.0013664752077359882
1970-01-01 01:00:00 +0100 BST,BTCUSDT,SELL,71238.21,0.0013517352443640238
1970-01-01 01:00:00 +0100 BST,BTCUSDT,BUY,71653,0.0013573493251424187
1970-01-01 01:00:00 +0100 BST,BTCUSDT,SELL,73319.95,0.0013132247046333968
1970-01-01 01:00:00 +0100 BST,BTCUSDT,BUY,73999.97,0.0013141684433022106
1970-01-01 01:00:00 +0100 BST,BTCUSDT,SELL,73428.21,0.0013111574029316142
1970-01-01 01:00:00 +0100 BST,BTCUSDT,BUY,73085.94,0.0013304706833731953
1970-01-01 01:00:00 +0100 BST,BTCUSDT,SELL,75155,0.0012809036462165476
1970-01-01 01:00:00 +0100 BST,BTCUSDT,BUY,76479.05,0.0012713151728050841
1970-01-01 01:00:00 +0100 BST,BTCUSDT,SELL,75597.46,0.0012732793786993835
1970-01-01 01:00:00 +0100 BST,BTCUSDT,BUY,75784.43,0.0012828394139673812
1970-01-01 01:00:00 +0100 BST,BTCUSDT,SELL,75201,0.0012798641139261646
1970-01-01 01:00:00 +0100 BST,BTCUSDT,BUY,74538.99,0.0013041433998995037
1970-01-01 01:00:00 +0100 BST,BTCUSDT,SELL,74649,0.0012891992729338417
1970-01-01 01:00:00 +0100 BST,BTCUSDT,BUY,74064.54,0.001312366361696039
1970-01-01 01:00:00 +0100 BST,BTCUSDT,SELL,74061.45,0.001299296905226482
1970-01-01 01:00:00 +0100 BST,BTCUSDT,BUY,74603.01,0.0013027636674364977
1970-01-01 01:00:00 +0100 BST,BTCUSDT,SELL,76136.6,0.001263757378190091
1970-01-01 01:00:00 +0100 BST,BTCUSDT,BUY,76215,0.0012750819641843567
1970-01-01 01:00:00 +0100 BST,BTCUSDT,SELL,75604.17,0.0012725299170840397
1970-01-01 01:00:00 +0100 BST,BTCUSDT,BUY,75921,0.0012798916487285563
1970-01-01 01:00:00 +0100 BST,BTCUSDT,SELL,75335.01,0.0012769487562886035
1970-01-01 01:00:00 +0100 BST,BTCUSDT,BUY,75050.06,0.00129461504491448
1970-01-01 01:00:00 +0100 BST,BTCUSDT,SELL,75917.99,0.0012670162556958774
1970-01-01 01:00:00 +0100 BST,BTCUSDT,BUY,75350.06,0.001289331696670907
1970-01-01 01:00:00 +0100 BST,BTCUSDT,SELL,75799.96,0.001268862259254676
1970-01-01 01:00:00 +0100 BST,BTCUSDT,BUY,75396.96,0.0012884008265317888
1970-01-01 01:00:00 +0100 BST,BTCUSDT,SELL,75500,0.0012737760334591312
1970-01-01 01:00:00 +0100 BST,BTCUSDT,BUY,75501.73,0.001286484315411396
1970-01-01 01:00:00 +0100 BST,BTCUSDT,SELL,74001.12,0.0012994461910456462
1970-01-01 01:00:00 +0100 BST,BTCUSDT,BUY,74399.94,0.0013054053303306818
1970-01-01 01:00:00 +0100 BST,BTCUSDT,SELL,74700.02,0.0012871597286019476
1970-01-01 01:00:00 +0100 BST,BTCUSDT,BUY,75000,0.0012948315472594357
1970-01-01 01:00:00 +0100 BST,BTCUSDT,SELL,75129,0.0012796821784399246
1970-01-01 01:00:00 +0100 BST,BTCUSDT,BUY,75405.7,0.00128773626937822
1970-01-01 01:00:00 +0100 BST,BTCUSDT,SELL,75700,0.001269902619019481
1970-01-01 01:00:00 +0100 BST,BTCUSDT,BUY,75681.19,0.0012829204263618535
1970-01-01 01:00:00 +0100 BST,BTCUSDT,SELL,75849.7,0.0012672695488175792
1970-01-01 01:00:00 +0100 BST,BTCUSDT,BUY,75562,0.00128481558518724
1970-01-01 01:00:00 +0100 BST,BTCUSDT,SELL,75685.66,0.0012698892088070454
1970-01-01 01:00:00 +0100 BST,BTCUSDT,BUY,75200.62,0.0012908607259407361
1970-01-01 01:00:00 +0100 BST,BTCUSDT,SELL,75835.55,0.0012672525175217886
1970-01-01 01:00:00 +0100 BST,BTCUSDT,BUY,75799.99,0.0012805254930996822
1970-01-01 01:00:00 +0100 BST,BTCUSDT,SELL,93390.76,0.0010289367103981592
1970-01-01 01:00:00 +0100 BST,BTCUSDT,BUY,94100,0.0010313933388920702
1970-01-01 01:00:00 +0100 BST,BTCUSDT,SELL,98788.62,0.0009726178183058574
1970-01-01 01:00:00 +0100 BST,BTCUSDT,BUY,98725,0.0009829770349802467
1970-01-01 01:00:00 +0100 BST,BTCUSDT,SELL,97900,0.000981347943826768
1970-01-01 01:00:00 +0100 BST,BTCUSDT,BUY,98250.06,0.0009876299651893038
